emp_name,entry_time,scheduled_time,gender,transport,weekday,month,is_holiday,location,lateness_min,lateness_label,lateness_noisy
황지안,10:18,09:00,M,자차,0,3,0,부산,-12.0,0,-11.29088412440197
김지후,09:20,09:00,F,자차,6,6,0,대전,-10.0,0,-8.208472804020376
강다온,08:03,09:00,M,도보,0,9,0,광주,-16.0,0,-12.922743760212581
윤파,10:01,09:00,F,버스,5,9,0,대구,32.0,1,35.027185095651944
강지훈,09:21,09:00,F,버스,5,8,1,서울,-9.0,0,-13.192449780609287
최차,10:18,09:00,F,자차,5,7,0,서울,-19.0,0,-14.51835725628527
오마,09:51,09:00,M,버스,1,8,0,부산,-14.0,0,-12.723169411597203
정사,10:21,09:00,M,자차,6,3,0,대구,-28.0,0,-30.173080974901325
오지안,09:22,09:00,F,지하철,4,3,0,대전,38.0,1,39.17114845723085
장가,08:01,09:00,M,지하철,2,12,0,서울,-24.0,0,-22.277612616374732
조도윤,08:23,09:00,F,버스,4,7,0,인천,-9.0,0,-3.591081664179381
황지훈,09:22,09:00,F,지하철,2,11,0,대구,-1.0,0,-6.230778142425901
임라,09:11,09:00,M,도보,1,8,0,서울,-17.0,0,-10.375078231729034
조도윤,10:22,09:00,M,지하철,2,6,0,인천,-10.0,0,-9.884168218450863
김도윤,09:14,09:00,M,자차,3,7,0,광주,16.0,1,13.469233746257007
정하린,10:34,09:00,M,지하철,4,9,1,대전,-27.0,0,-29.683790499285674
신아,08:33,09:00,M,도보,1,3,0,인천,-12.0,0,-17.006838791712898
송바,09:09,09:00,F,지하철,1,6,0,부산,-8.0,0,-16.704574418783714
박카,10:16,09:00,F,지하철,6,9,0,대전,9.0,1,12.386999401796018
조민수,08:22,09:00,M,지하철,3,2,0,부산,22.0,1,31.90443200210982
강서윤,08:57,09:00,F,버스,6,1,0,광주,-10.0,0,-18.088076744179077
안타,10:15,09:00,M,도보,2,2,0,대전,-25.0,0,-29.752139579651793
강현서,09:46,09:00,M,도보,2,8,0,서울,-3.0,0,0.7579159457266664
황민수,10:20,09:00,F,지하철,1,3,1,대전,54.0,1,53.771815456642884
전지안,09:32,09:00,F,버스,3,6,0,부산,-28.0,0,-23.827903788624255
안마,10:34,09:00,M,지하철,5,2,0,대구,32.0,1,31.491397384255816
최민수,10:37,09:00,M,버스,3,4,0,부산,33.0,1,30.09686250366811
박민준,10:55,09:00,F,버스,2,1,0,서울,-7.0,0,-8.129210553365656
김사,08:21,09:00,M,지하철,6,10,0,광주,-25.0,0,-36.910447111279815
조유진,09:46,09:00,M,자차,4,6,0,대구,38.0,1,32.28257827175767
정가,08:20,09:00,M,자차,2,3,0,인천,-16.0,0,-11.258603128906492
전예린,08:41,09:00,M,지하철,0,7,0,대구,-17.0,0,-11.040500779105777
김현우,08:54,09:00,F,지하철,3,12,0,광주,-6.0,0,1.0308302754615806
김현서,09:56,09:00,F,지하철,4,10,1,대전,-21.0,0,-18.795653267759835
전채원,09:17,09:00,M,지하철,6,11,0,인천,-19.0,0,-30.28034437143135
류아,10:35,09:00,M,지하철,1,5,0,서울,-14.0,0,-17.17503264593571
최지후,08:53,09:00,M,자차,1,5,0,부산,-13.0,0,-6.37672161725684
장타,09:51,09:00,M,지하철,6,4,0,대구,-17.0,0,-8.884728806582233
조아,10:17,09:00,M,자차,3,4,0,서울,-14.0,0,-7.186761284963784
정서연,10:56,09:00,F,자차,0,12,0,부산,-29.0,0,-30.181262323848998
정가,08:44,09:00,F,도보,0,2,0,부산,-1.0,0,-7.5328793328728265
오다,10:12,09:00,F,자차,3,11,1,대전,-7.0,0,-7.203157949792408
임서연,08:15,09:00,M,지하철,4,11,0,대구,-25.0,0,-24.925964908848687
윤예린,09:37,09:00,M,지하철,1,11,0,대전,2.0,1,9.827824100457264
장마,09:14,09:00,M,지하철,2,8,0,인천,-23.0,0,-21.861043499388945
임유진,10:52,09:00,M,도보,5,11,0,인천,-10.0,0,-9.916594105596143
박타,10:19,09:00,M,도보,6,1,0,대전,-15.0,0,-14.632524259282706
강하은,10:46,09:00,M,지하철,3,10,0,광주,0.0,0,1.999294148813432
임주원,10:33,09:00,F,지하철,2,7,0,부산,-5.0,0,-1.8677995696921585
오사,09:13,09:00,M,버스,2,12,0,부산,-28.0,0,-31.62268717008998
전라,10:12,09:00,M,지하철,0,2,0,인천,-19.0,0,-24.288101973127844
윤지훈,08:05,09:00,F,도보,0,12,0,서울,14.0,1,20.852792607023492
홍현서,09:40,09:00,F,지하철,5,7,0,서울,-1.0,0,-9.205206472178418
최시현,08:08,09:00,F,지하철,0,2,0,서울,-23.0,0,-14.811262703976137
권채원,10:10,09:00,M,버스,5,7,0,광주,-12.0,0,-21.553393486268497
오다,10:54,09:00,M,지하철,1,1,0,대구,-17.0,0,-19.922705664155107
송지안,10:02,09:00,M,지하철,4,1,0,서울,-25.0,0,-20.140730147082763
임자,10:31,09:00,M,자차,6,7,0,광주,-25.0,0,-24.998290554608634
이파,08:42,09:00,F,지하철,5,10,0,인천,22.0,1,15.417615981190796
강가,10:58,09:00,F,버스,5,2,0,광주,33.0,1,35.13214077062998
황라,09:39,09:00,F,버스,1,4,0,서울,-4.0,0,-3.6649782909975945
송가,10:01,09:00,F,지하철,4,5,0,대전,47.0,1,45.91975855779011
강다,10:18,09:00,M,지하철,4,7,0,부산,-10.0,0,-13.119611453914539
장바,09:55,09:00,M,지하철,2,1,0,인천,-8.0,0,-8.173029997653002
윤마,08:57,09:00,F,지하철,0,8,0,인천,-27.0,0,-29.909608059761776
서가,09:50,09:00,F,지하철,6,6,0,부산,-23.0,0,-10.827336655754207
조카,09:57,09:00,F,자차,1,12,0,대구,-19.0,0,-20.200085759083866
윤현서,10:34,09:00,F,자차,6,4,0,서울,-1.0,0,-2.8687847690955524
안지안,09:26,09:00,M,도보,6,6,0,대구,-24.0,0,-26.708180727438943
김카,09:30,09:00,M,버스,0,1,0,광주,-16.0,0,-7.115245785809034
황민준,09:30,09:00,F,자차,5,12,0,부산,-8.0,0,-16.195334389477832
최지후,08:20,09:00,M,자차,4,11,1,인천,-13.0,0,-11.202837890502911
권민준,08:16,09:00,F,지하철,1,5,0,대전,14.0,1,12.803550140617977
이하,08:03,09:00,M,지하철,5,6,0,부산,-13.0,0,-20.11700052321006
홍하,09:59,09:00,M,버스,0,11,0,부산,31.0,1,26.90461836068442
김현우,09:15,09:00,M,자차,1,4,1,서울,-8.0,0,-6.415230030470836
박민수,10:35,09:00,F,버스,6,3,0,인천,-27.0,0,-31.321966098280438
황서윤,10:06,09:00,M,지하철,5,3,0,부산,39.0,1,40.29781964110021
한지우,08:25,09:00,M,도보,0,9,0,대전,-27.0,0,-18.354233856568243
황라,08:18,09:00,F,지하철,1,3,0,부산,-1.0,0,-0.14699661391332275
송민수,09:05,09:00,M,도보,1,2,0,인천,-28.0,0,-35.26756239262248
임예린,10:45,09:00,M,자차,0,2,0,부산,-12.0,0,-16.23398130923445
송바,08:08,09:00,F,자차,1,12,0,부산,-23.0,0,-24.42702869372631
최예린,08:33,09:00,F,자차,4,11,0,부산,-23.0,0,-24.761175594973295
홍지후,08:05,09:00,F,지하철,0,12,0,인천,17.0,1,17.760069225579592
황아,09:14,09:00,M,자차,2,4,0,서울,29.0,1,30.562214710390336
임예린,10:58,09:00,F,자차,2,6,1,서울,39.0,1,47.652639775594295
이서연,10:03,09:00,M,자차,6,6,0,인천,-17.0,0,-17.01859832543947
서아,09:28,09:00,F,지하철,6,7,0,인천,13.0,1,7.23902776562045
한민준,08:25,09:00,M,지하철,5,1,0,부산,-22.0,0,-16.230969348757164
권하,09:03,09:00,F,지하철,2,8,0,대구,-20.0,0,-13.684877116094881
한채원,09:34,09:00,F,버스,3,1,0,대구,-25.0,0,-23.837784529970154
최지훈,08:49,09:00,M,버스,3,4,0,광주,-12.0,0,-13.23197197604481
오서연,10:06,09:00,M,자차,6,4,0,대구,-22.0,0,-18.887267987254692
조하린,10:56,09:00,F,자차,5,9,0,대전,45.0,1,43.94460093160235
최하,08:37,09:00,F,자차,6,11,0,부산,47.0,1,36.72145535611258
윤아,08:45,09:00,F,지하철,3,9,0,부산,-29.0,0,-26.182628585137664
강현우,08:22,09:00,F,버스,6,6,0,대구,-28.0,0,-23.538742615127113
최민준,10:10,09:00,F,지하철,5,7,0,서울,-4.0,0,3.205436151896647
한아,09:23,09:00,M,지하철,5,7,0,광주,-14.0,0,-17.653792214762824
이차,08:51,09:00,M,지하철,4,2,0,대구,-15.0,0,-13.869173420693635
장하,08:39,09:00,F,지하철,2,12,0,대구,-18.0,0,-16.761002210735086
강서연,08:12,09:00,M,지하철,4,12,0,인천,-19.0,0,-18.573087201480927
박자,09:25,09:00,F,버스,2,3,0,서울,-25.0,0,-24.425719808568925
한지후,10:02,09:00,M,지하철,4,2,0,대구,-15.0,0,-14.81431992311517
권나,08:42,09:00,M,지하철,1,2,0,대전,-21.0,0,-19.941252992085918
안유진,08:00,09:00,M,지하철,5,8,0,인천,-26.0,0,-22.296594830023235
강유진,09:25,09:00,F,자차,3,1,0,인천,-3.0,0,3.10143762292158
홍현우,10:01,09:00,M,버스,4,2,0,인천,59.0,1,55.21833789653181
서하,09:02,09:00,M,지하철,1,8,0,대구,-19.0,0,-19.861506773940913
윤주원,08:45,09:00,F,지하철,5,2,0,대전,-11.0,0,-13.113040599438285
권사,08:27,09:00,M,도보,5,1,0,대전,-27.0,0,-29.828361786000293
조서연,10:14,09:00,F,버스,1,1,0,대구,-16.0,0,-24.08015707653013
류예린,10:35,09:00,F,자차,2,9,0,대전,-18.0,0,-17.87888772073519
서현우,10:18,09:00,M,버스,4,5,0,서울,-22.0,0,-19.60339815227356
박차,09:33,09:00,F,자차,6,4,0,부산,15.0,1,14.224501240505639
서차,10:10,09:00,M,자차,5,8,0,부산,-7.0,0,-7.044789481985426
안하,09:11,09:00,M,지하철,3,3,0,광주,-16.0,0,-13.907815360454343
장지우,08:04,09:00,F,자차,2,7,0,인천,-23.0,0,-15.944401524181842
송마,09:06,09:00,M,지하철,6,6,0,대구,-23.0,0,-25.09882264761518
류아,10:06,09:00,M,자차,6,9,0,부산,-6.0,0,-11.858060571669448
송가,09:56,09:00,M,지하철,6,8,0,인천,7.0,1,6.54779926503193
오라,10:58,09:00,F,지하철,2,9,0,부산,-25.0,0,-15.582193683150273
최다,10:59,09:00,M,도보,3,3,0,대구,-4.0,0,-9.804502792141939
조자,08:43,09:00,M,자차,1,2,0,대구,10.0,1,13.25067847790142
강마,08:01,09:00,F,지하철,6,7,1,대전,-7.0,0,-1.21043385357443
전서윤,08:49,09:00,M,도보,6,1,0,광주,20.0,1,8.1723289030287
조자,10:37,09:00,M,지하철,1,6,0,부산,4.0,1,6.051112618042426
조지안,10:26,09:00,M,버스,1,8,0,대전,-25.0,0,-21.982946814634523
홍서윤,08:17,09:00,F,자차,3,10,0,인천,-18.0,0,-19.33667600689927
권사,08:28,09:00,F,지하철,2,8,0,대구,-16.0,0,-19.232192805448587
오채원,09:41,09:00,F,버스,3,12,0,인천,-16.0,0,-18.9533117626199
김현우,09:58,09:00,M,자차,2,7,0,부산,-29.0,0,-30.642842479378107
김지훈,10:56,09:00,F,지하철,4,6,0,서울,-6.0,0,-7.5104801584388845
김지안,10:15,09:00,F,버스,6,3,1,대구,-8.0,0,-10.453885213783837
송지우,08:38,09:00,F,지하철,6,9,0,광주,-14.0,0,-15.72237626341223
홍예솔,08:06,09:00,M,자차,3,10,0,대구,20.0,1,25.95395911923314
서민준,09:54,09:00,F,지하철,5,4,0,대구,-25.0,0,-31.072143894575674
김민수,09:39,09:00,M,지하철,4,1,0,대전,-16.0,0,-24.745292116357952
권하은,10:45,09:00,F,자차,1,1,0,대전,-21.0,0,-14.966074463828424
황예솔,09:43,09:00,F,지하철,5,8,0,대구,-24.0,0,-24.960088796702912
김서연,09:30,09:00,M,버스,2,8,0,서울,-26.0,0,-27.94116146241268
권차,08:54,09:00,M,자차,4,2,0,광주,-13.0,0,-13.556085618663346
권나,08:15,09:00,F,자차,5,1,0,광주,28.0,1,29.046383503895633
권서윤,10:37,09:00,M,지하철,6,8,0,대전,57.0,1,54.37974386440817
강마,10:28,09:00,F,자차,6,5,0,대전,55.0,1,57.52965563823651
최시현,08:29,09:00,F,자차,5,6,0,인천,-13.0,0,-17.81131286904448
정주원,10:06,09:00,M,지하철,3,4,0,서울,-2.0,0,-3.5091308892459305
권가,09:05,09:00,F,자차,2,9,0,부산,-2.0,0,-13.073481276423763
서민수,09:18,09:00,F,자차,3,9,0,광주,-14.0,0,-8.138814325681125
전카,10:32,09:00,M,자차,6,1,0,인천,-22.0,0,-22.880438482798148
조서윤,10:31,09:00,M,버스,1,2,0,대구,16.0,1,19.350520458685793
강유진,08:34,09:00,M,자차,3,7,0,대구,29.0,1,31.38287292133125
이주원,08:55,09:00,M,도보,4,8,0,광주,15.0,1,17.74906890185661
오지후,10:27,09:00,F,버스,0,2,0,대구,-25.0,0,-25.038877642871732
신지우,10:45,09:00,F,자차,4,2,0,서울,-12.0,0,-10.058863036304126
송현우,08:14,09:00,F,자차,1,9,0,대전,-17.0,0,-21.80642206305972
김다,10:30,09:00,M,자차,1,6,0,대구,37.0,1,31.14410721885134
최마,09:28,09:00,F,도보,4,2,0,부산,-24.0,0,-24.505529667526275
박카,09:46,09:00,F,지하철,0,8,0,서울,-9.0,0,-12.398881901978829
서현서,08:13,09:00,F,지하철,1,1,0,대구,-4.0,0,3.127320866247132
전가,10:02,09:00,M,버스,3,3,0,대전,-27.0,0,-25.12427785346445
황현우,10:02,09:00,F,버스,4,9,0,서울,-16.0,0,-19.582406950602696
장하,09:59,09:00,F,버스,0,3,0,부산,17.0,1,15.642297807472099
박다,10:22,09:00,M,자차,2,1,0,부산,-4.0,0,-3.3349670900595023
장유진,10:50,09:00,F,도보,2,12,0,서울,40.0,1,39.65998521925542
최도윤,10:32,09:00,M,버스,3,3,0,인천,-7.0,0,-5.641269835328675
조지훈,10:14,09:00,F,자차,2,7,0,부산,-9.0,0,-8.65672727768846
박다온,10:56,09:00,F,지하철,0,10,0,광주,-6.0,0,-12.9532837423504
송도윤,10:01,09:00,F,버스,3,12,0,대구,-13.0,0,-23.754522837519552
신현우,10:00,09:00,F,지하철,5,10,0,인천,-24.0,0,-25.868045224459955
권가,09:37,09:00,M,버스,4,5,0,서울,-22.0,0,-19.19753647450821
홍예린,10:18,09:00,F,버스,2,11,0,부산,-27.0,0,-28.811845172817893
김현우,08:12,09:00,M,자차,3,1,0,대구,-25.0,0,-18.817179432973873
권민준,09:31,09:00,F,자차,0,4,1,서울,-9.0,0,-9.234433496494493
조가,09:16,09:00,M,지하철,1,3,0,대구,-1.0,0,5.785980321259894
오타,10:44,09:00,M,지하철,3,7,0,대구,-4.0,0,1.7595171963215277
임아,08:13,09:00,F,지하철,4,11,0,대구,-23.0,0,-17.743565674127666
강서윤,09:55,09:00,M,도보,3,10,0,인천,-10.0,0,-16.017558171035002
김지안,08:33,09:00,F,도보,6,12,0,광주,-21.0,0,-20.914296660133992
장서연,10:39,09:00,F,지하철,4,2,0,광주,15.0,1,21.11386743741157
홍현우,10:33,09:00,M,지하철,0,10,0,서울,-13.0,0,-11.638276376209808
박지우,08:42,09:00,M,버스,3,9,0,인천,10.0,1,12.77179952499484
홍다온,10:36,09:00,F,자차,4,6,0,대전,-26.0,0,-32.93943652557811
송바,09:29,09:00,F,지하철,0,2,0,대전,-15.0,0,-5.406050346959665
윤아,10:54,09:00,M,지하철,2,2,0,부산,8.0,1,4.043127987172918
장주원,10:11,09:00,F,버스,6,11,0,광주,2.0,1,-7.972125708750983
안라,08:06,09:00,F,지하철,2,4,0,광주,-27.0,0,-28.755628689125334
김다,08:36,09:00,M,지하철,3,8,0,대구,-7.0,0,-19.237419257605332
정예솔,09:12,09:00,F,지하철,1,12,0,대전,-23.0,0,-28.425625723955832
임차,08:38,09:00,F,자차,0,6,0,인천,-15.0,0,-2.2074408344777723
박하은,08:23,09:00,M,버스,2,3,0,광주,52.0,1,50.0997961124839
오가,10:56,09:00,F,지하철,5,6,0,광주,-5.0,0,-12.138935839898954
조카,10:36,09:00,F,버스,6,3,0,광주,-7.0,0,-6.873510567169412
강민수,09:18,09:00,F,버스,4,3,0,대전,-9.0,0,-13.489018725159877
박현우,08:38,09:00,M,자차,5,10,0,대전,-4.0,0,0.3225959983696507
윤서윤,08:32,09:00,M,도보,4,5,0,대구,-28.0,0,-32.4477238969302
오가,10:44,09:00,M,지하철,4,9,0,인천,-6.0,0,-4.646331449324205
정채원,08:59,09:00,F,자차,2,9,0,인천,-17.0,0,-22.735295184362297
장다,08:02,09:00,F,자차,0,7,0,대전,36.0,1,48.995140723952765
장아,09:11,09:00,M,자차,2,7,0,대구,-17.0,0,-14.481881399863429
정서윤,09:21,09:00,F,지하철,6,3,0,부산,-16.0,0,-16.727528987412338
임지우,09:52,09:00,F,지하철,3,7,0,광주,-18.0,0,-19.464791253156427
정하은,09:00,09:00,M,지하철,5,10,0,대전,-27.0,0,-29.767999916246822
황예린,10:46,09:00,M,도보,0,3,0,대전,38.0,1,34.19543260096241
오하,09:55,09:00,M,자차,1,3,0,서울,-29.0,0,-32.94198363090593
홍채원,10:57,09:00,F,버스,2,9,0,대전,-26.0,0,-17.60835574769024
정지안,09:06,09:00,M,버스,2,12,0,광주,54.0,1,51.236930211393805
윤지훈,09:57,09:00,F,지하철,6,5,0,서울,-13.0,0,-23.647094533192103
전아,09:05,09:00,F,지하철,3,10,0,서울,-21.0,0,-26.829838604399473
송하,10:05,09:00,F,자차,4,3,0,부산,5.0,1,9.638623099995687
박다,10:14,09:00,M,버스,4,7,0,대전,-5.0,0,-6.2616202829566845
송현우,08:57,09:00,F,자차,2,12,0,광주,-26.0,0,-26.670408000681856
홍시현,10:48,09:00,M,자차,6,6,0,인천,-5.0,0,0.8490722570954636
이차,10:34,09:00,M,자차,1,7,0,인천,-3.0,0,-6.885832945861516
강서윤,10:41,09:00,M,자차,0,2,0,대구,-24.0,0,-20.83791138934548
류시현,08:39,09:00,F,지하철,5,7,0,대전,8.0,1,4.660584251062038
임주원,10:09,09:00,F,자차,4,8,0,서울,-22.0,0,-19.120616816238332
정채원,08:19,09:00,M,자차,1,12,0,부산,-4.0,0,-5.955676253848293
정다온,08:18,09:00,M,지하철,6,3,0,부산,37.0,1,35.79225412572155
권서윤,10:55,09:00,F,지하철,1,5,0,대전,-28.0,0,-23.89933171244361
한서연,08:27,09:00,F,지하철,1,8,0,인천,-3.0,0,0.7401240384124979
권아,10:35,09:00,M,지하철,1,12,0,광주,-1.0,0,-1.827139927022924
송하린,09:17,09:00,M,버스,1,3,0,대전,-28.0,0,-30.358118349973928
한바,08:54,09:00,F,지하철,5,9,0,부산,-6.0,0,1.9957379224082707
황하린,08:13,09:00,F,자차,4,11,0,대전,51.0,1,53.946654057489845
신시현,10:01,09:00,M,지하철,4,8,0,서울,-7.0,0,-8.955709043289426
강서윤,10:09,09:00,F,지하철,6,6,0,광주,52.0,1,48.73457818355122
홍지안,09:24,09:00,F,지하철,0,3,0,광주,-23.0,0,-17.875512465289304
안지훈,10:25,09:00,M,지하철,4,4,0,광주,-18.0,0,-17.422999569734202
송아,08:58,09:00,F,도보,0,1,0,서울,-15.0,0,-15.817764975630432
오다온,09:39,09:00,F,지하철,6,2,0,대전,-29.0,0,-28.425124122187032
장자,08:51,09:00,M,지하철,4,6,1,광주,-2.0,0,-0.3110156268150426
김카,09:44,09:00,M,지하철,5,2,0,서울,-27.0,0,-27.28344573715386
윤하린,08:24,09:00,M,지하철,3,1,0,인천,-8.0,0,-1.9815656657850287
조주원,09:25,09:00,M,자차,2,9,0,광주,-18.0,0,-11.703307618940066
송지우,09:38,09:00,F,자차,4,1,0,대구,-9.0,0,-6.340559403991003
윤지안,09:40,09:00,F,지하철,5,2,0,대구,-8.0,0,-1.126405047521863
조가,09:20,09:00,F,자차,1,8,0,부산,-9.0,0,-8.95751615930889
윤다,09:55,09:00,F,버스,6,12,0,인천,-16.0,0,-12.548344974976924
홍하,09:32,09:00,M,자차,5,9,0,대전,2.0,1,7.022281594359708
전하은,08:50,09:00,F,버스,0,1,0,인천,-26.0,0,-20.90480859991695
정마,08:38,09:00,M,지하철,6,3,0,광주,-3.0,0,1.5799957386917196
송도윤,09:56,09:00,M,자차,1,9,0,광주,-19.0,0,-15.844054029591577
안민준,10:48,09:00,M,자차,4,9,0,광주,-25.0,0,-15.21435942180957
홍자,10:15,09:00,F,버스,0,5,0,대구,59.0,1,56.301521073672546
최지후,09:54,09:00,F,도보,1,12,0,광주,-22.0,0,-22.776103937801054
전파,10:45,09:00,M,자차,4,11,0,부산,-29.0,0,-30.07255238325067
신지안,10:41,09:00,F,지하철,4,9,0,인천,0.0,0,-1.8403357238190474
신하은,09:31,09:00,F,자차,4,9,0,부산,33.0,1,23.05613978292532
권유진,08:19,09:00,M,자차,2,10,0,대전,-10.0,0,-3.1256759714587625
신차,09:54,09:00,F,버스,5,2,0,광주,-12.0,0,-17.13020229523139
한민준,09:52,09:00,F,버스,0,9,0,인천,19.0,1,19.849074543730485
송가,08:49,09:00,M,자차,5,12,0,대구,-16.0,0,-23.109305888374433
신현서,10:32,09:00,F,자차,2,3,0,인천,-9.0,0,-5.896421346401308
안예솔,10:36,09:00,F,버스,4,1,0,광주,1.0,1,-2.9269801797009896
권지후,08:59,09:00,F,지하철,6,5,0,부산,-7.0,0,-12.679809620545289
강나,09:25,09:00,M,버스,1,4,0,광주,59.0,1,59.97171732240853
조타,08:35,09:00,M,도보,2,12,0,부산,-25.0,0,-28.503672902413143
김라,08:32,09:00,F,자차,5,6,0,서울,58.0,1,55.129204519568134
전하은,08:47,09:00,M,지하철,6,8,0,광주,28.0,1,28.858948075998104
장아,09:05,09:00,M,자차,1,12,0,광주,-6.0,0,-2.0000527318279135
안자,08:49,09:00,M,자차,3,10,0,대구,-28.0,0,-32.09200243935856
임서연,08:27,09:00,F,버스,2,9,0,인천,-1.0,0,-5.955962369957499
이현서,09:20,09:00,M,지하철,3,12,0,광주,-12.0,0,-11.882581666588626
강예솔,09:52,09:00,F,버스,2,9,0,광주,-18.0,0,-15.303737098709588
서예솔,08:58,09:00,M,지하철,0,3,0,대전,-29.0,0,-21.686224040696874
오민수,09:36,09:00,M,지하철,6,9,0,대전,-22.0,0,-27.356647991468506
홍하린,08:48,09:00,M,자차,4,4,0,대구,13.0,1,11.410164493648097
최도윤,10:06,09:00,F,도보,3,4,0,부산,7.0,1,12.878930125376272
안아,09:56,09:00,M,지하철,0,8,0,서울,0.0,0,9.865472680693593
김지후,10:52,09:00,M,자차,0,4,0,인천,-22.0,0,-26.96545499654377
송라,08:09,09:00,F,도보,3,1,0,인천,14.0,1,10.305940400966751
류도윤,10:33,09:00,F,지하철,4,12,1,광주,-9.0,0,-7.094499526950702
임서연,09:01,09:00,M,지하철,1,7,0,서울,-25.0,0,-27.888715710965435
홍마,08:11,09:00,M,자차,5,9,0,광주,42.0,1,38.20384122745024
강유진,10:04,09:00,F,자차,2,10,0,광주,11.0,1,12.222353031844536
황채원,08:30,09:00,M,지하철,0,8,0,광주,23.0,1,30.747099768698888
오차,08:31,09:00,M,자차,3,8,0,인천,25.0,1,18.45258852450307
강라,10:56,09:00,M,자차,1,10,0,서울,26.0,1,33.491670538897566
류민수,08:39,09:00,F,자차,0,4,0,대구,12.0,1,9.126153907085559
서다온,09:38,09:00,M,자차,0,10,0,인천,-23.0,0,-21.271040393709008
강지안,08:36,09:00,M,지하철,1,9,0,인천,36.0,1,43.9542536055093
조도윤,08:22,09:00,M,지하철,3,3,0,인천,20.0,1,21.62661796151056
황나,08:00,09:00,F,지하철,6,2,0,인천,-5.0,0,-6.487455240995941
이채원,08:02,09:00,F,도보,1,11,0,인천,47.0,1,50.59087811347369
신아,09:25,09:00,F,도보,0,11,0,부산,19.0,1,18.134168988337798
임민준,09:18,09:00,M,자차,1,12,1,인천,49.0,1,51.60675524797307
최예솔,08:07,09:00,M,지하철,2,2,0,부산,32.0,1,30.976595008110902
안지우,09:02,09:00,M,버스,1,11,0,대구,-10.0,0,-5.694235515054808
박파,08:49,09:00,F,지하철,2,11,0,대구,-24.0,0,-30.97115846275108
조타,09:42,09:00,F,지하철,6,10,0,광주,39.0,1,33.93239187953162
황다,10:59,09:00,M,지하철,2,6,0,대전,30.0,1,22.95535787566027
서사,10:04,09:00,F,자차,4,7,0,인천,-27.0,0,-27.282147145981696
정다,10:45,09:00,F,지하철,4,6,0,서울,-18.0,0,-25.647691094048852
이지후,08:34,09:00,F,자차,0,1,0,광주,13.0,1,9.540842124665904
신지우,08:38,09:00,M,도보,1,7,0,부산,-6.0,0,-11.537543022844039
류지훈,10:15,09:00,F,자차,2,3,0,서울,-11.0,0,-3.6016188523058803
황파,08:55,09:00,M,지하철,3,3,0,부산,59.0,1,54.046598239120804
윤바,10:32,09:00,M,도보,0,1,0,대전,-23.0,0,-29.432728514616713
오채원,09:23,09:00,M,자차,4,6,0,대구,-17.0,0,-15.758307331171153
송다온,08:36,09:00,F,버스,2,1,0,부산,-6.0,0,2.4341057728083015
권서윤,10:31,09:00,F,자차,2,11,1,서울,-8.0,0,-8.580335396228424
박다,09:39,09:00,M,자차,4,11,1,인천,-5.0,0,-5.193596532385321
안하은,10:24,09:00,M,버스,6,10,0,광주,-14.0,0,-7.54621269460762
이도윤,09:21,09:00,F,버스,6,4,0,대구,-13.0,0,-8.60885330891777
홍민준,08:22,09:00,F,버스,6,2,0,서울,-16.0,0,-13.872925076940538
조서윤,10:02,09:00,M,지하철,2,7,0,대구,-28.0,0,-30.911703642000965
박사,08:22,09:00,M,자차,0,9,0,인천,-19.0,0,-16.720210468566936
윤파,09:59,09:00,M,지하철,1,1,0,서울,-17.0,0,-23.803920476763437
홍현서,09:15,09:00,M,지하철,2,11,0,부산,-10.0,0,-13.11837774696299
홍채원,10:22,09:00,F,지하철,2,6,0,서울,-19.0,0,-11.842686745223752
서하,10:36,09:00,M,지하철,1,10,0,대구,-28.0,0,-21.490036576294393
최지후,09:13,09:00,F,버스,1,1,0,부산,0.0,0,2.1874234966768795
윤주원,10:38,09:00,F,자차,1,6,0,부산,42.0,1,32.35323139311671
권라,08:19,09:00,F,지하철,4,6,0,서울,-10.0,0,-16.04110763991575
서사,08:19,09:00,F,지하철,3,1,0,광주,-1.0,0,-4.397362143070344
오예솔,10:58,09:00,M,자차,0,9,0,대구,47.0,1,46.141504843306414
최지후,09:43,09:00,M,도보,3,12,0,대전,26.0,1,19.747944247470187
서하은,09:21,09:00,F,버스,5,7,0,대구,-6.0,0,-7.23156861791116
윤서연,08:28,09:00,F,지하철,2,5,0,부산,-2.0,0,6.836476190776779
송서윤,08:52,09:00,F,지하철,2,8,0,부산,-17.0,0,-14.995820615706636
조지우,10:03,09:00,M,지하철,1,5,0,대전,-24.0,0,-22.905866855194816
송파,10:27,09:00,F,지하철,2,5,0,인천,11.0,1,5.912222904907559
홍서윤,10:44,09:00,M,도보,1,10,0,부산,-28.0,0,-36.194923933562535
최민준,09:13,09:00,M,자차,6,8,0,인천,-7.0,0,-13.14098212771519
최지후,09:21,09:00,F,지하철,6,4,0,인천,-20.0,0,-28.39694574020505
장시현,08:29,09:00,M,도보,2,5,0,서울,-9.0,0,-8.624823688792455
홍현서,08:14,09:00,M,버스,6,11,0,광주,37.0,1,38.919429022036795
장아,09:18,09:00,M,지하철,5,7,0,서울,7.0,1,2.1735502359032672
안라,09:44,09:00,M,버스,0,1,1,부산,-9.0,0,-8.260403300454263
권도윤,08:18,09:00,F,지하철,3,11,0,광주,-18.0,0,-10.655030918838582
오라,09:13,09:00,F,자차,4,9,1,대구,-20.0,0,-10.211513288263815
